superscaffold	index	scaffold	scaffold.length	start	end
Super_Scaffold0	2023	NW_VBSM01002059.1	1250	41585356	41586606
Super_Scaffold0	2024	NW_VBSM01002060.1	1013	41587606	41588619
Super_Scaffold0	2025	NW_VBSM01002061.1	1045	41589619	41590664
Super_Scaffold0	2026	NW_VBSM01002062.1	1362	41591664	41593026
Super_Scaffold0	2027	NW_VBSM01002063.1	1480	41594026	41595506
Super_Scaffold0	2028	NW_VBSM01002064.1	184618	41596506	41781124
Super_Scaffold0	2029	NW_VBSM01002065.1	1731	41782124	41783855
Super_Scaffold0	2030	NW_VBSM01002066.1	1118	41784855	41785973
Super_Scaffold0	2031	NW_VBSM01002067.1	1289	41786973	41788262
Super_Scaffold0	2032	NW_VBSM01002068.1	1317	41789262	41790579
Super_Scaffold0	2033	NW_VBSM01002069.1	194256	41791579	41985835
Super_Scaffold0	2034	NW_VBSM01002070.1	2619	41986835	41989454
Super_Scaffold0	2035	NW_VBSM01002071.1	1583	41990454	41992037
Super_Scaffold0	2036	NW_VBSM01002072.1	1158	41993037	41994195
Super_Scaffold0	2037	NW_VBSM01002073.1	1196	41995195	41996391
Super_Scaffold0	2038	NW_VBSM01002074.1	3118	41997391	42000509
Super_Scaffold0	2039	NW_VBSM01002075.1	1389	42001509	42002898
Super_Scaffold0	2040	NW_VBSM01002076.1	1578	42003898	42005476
Super_Scaffold0	2041	NW_VBSM01002077.1	1153	42006476	42007629
Super_Scaffold0	2042	NW_VBSM01002078.1	1139	42008629	42009768
Super_Scaffold0	2043	NW_VBSM01002079.1	1014	42010768	42011782
Super_Scaffold0	2044	NW_VBSM01002080.1	2830	42012782	42015612
Super_Scaffold0	2045	NW_VBSM01002081.1	5767	42016612	42022379
Super_Scaffold0	2046	NW_VBSM01002082.1	1375	42023379	42024754
Super_Scaffold0	2047	NW_VBSM01002083.1	1665	42025754	42027419
Super_Scaffold0	2048	NW_VBSM01002084.1	2385	42028419	42030804
Super_Scaffold0	2049	NW_VBSM01002085.1	1136	42031804	42032940
Super_Scaffold0	2050	NW_VBSM01002086.1	1561	42033940	42035501
Super_Scaffold0	2051	NW_VBSM01002087.1	1245	42036501	42037746
Super_Scaffold0	2052	NW_VBSM01002088.1	2264	42038746	42041010
Super_Scaffold0	2053	NW_VBSM01002089.1	3898	42042010	42045908
Super_Scaffold0	2054	NW_VBSM01002090.1	87781	42046908	42134689
Super_Scaffold0	2055	NW_VBSM01002091.1	1114	42135689	42136803
Super_Scaffold0	2056	NW_VBSM01002092.1	1023	42137803	42138826
Super_Scaffold0	2057	NW_VBSM01002093.1	1621	42139826	42141447
Super_Scaffold0	2058	NW_VBSM01002094.1	2498	42142447	42144945
Super_Scaffold0	2059	NW_VBSM01002095.1	1801	42145945	42147746
Super_Scaffold0	2060	NW_VBSM01002096.1	1189	42148746	42149935
Super_Scaffold0	2061	NW_VBSM01002097.1	2399	42150935	42153334
Super_Scaffold0	2062	NW_VBSM01002098.1	2467	42154334	42156801
Super_Scaffold0	2063	NW_VBSM01002099.1	2114	42157801	42159915
Super_Scaffold0	2064	NW_VBSM01002100.1	2803	42160915	42163718
Super_Scaffold0	2065	NW_VBSM01002101.1	1175	42164718	42165893
Super_Scaffold0	2066	NW_VBSM01002102.1	2814	42166893	42169707
Super_Scaffold0	2067	NW_VBSM01002103.1	1321	42170707	42172028
Super_Scaffold0	2068	NW_VBSM01002104.1	1262	42173028	42174290
Super_Scaffold0	2069	NW_VBSM01002105.1	1024	42175290	42176314
Super_Scaffold0	2070	NW_VBSM01002106.1	1002	42177314	42178316
Super_Scaffold0	2071	NW_VBSM01002107.1	3033	42179316	42182349
Super_Scaffold0	2072	NW_VBSM01002108.1	1087	42183349	42184436
Super_Scaffold0	2073	NW_VBSM01002109.1	2012	42185436	42187448
Super_Scaffold0	2074	NW_VBSM01002110.1	1125	42188448	42189573
Super_Scaffold0	2075	NW_VBSM01002111.1	2290	42190573	42192863
Super_Scaffold0	2076	NW_VBSM01002112.1	1166	42193863	42195029
Super_Scaffold0	2077	NW_VBSM01002113.1	1334	42196029	42197363
Super_Scaffold0	2078	NW_VBSM01002114.1	1573	42198363	42199936
Super_Scaffold0	2079	NW_VBSM01002115.1	1637	42200936	42202573
Super_Scaffold0	2080	NW_VBSM01002116.1	2501	42203573	42206074
Super_Scaffold0	2081	NW_VBSM01002117.1	5478	42207074	42212552
Super_Scaffold0	2082	NW_VBSM01002118.1	1067	42213552	42214619
Super_Scaffold0	2083	NW_VBSM01002119.1	1916	42215619	42217535
Super_Scaffold0	2084	NW_VBSM01002120.1	1124	42218535	42219659
Super_Scaffold0	2085	NW_VBSM01002122.1	1536	42220659	42222195
Super_Scaffold0	2086	NW_VBSM01002123.1	1493	42223195	42224688
Super_Scaffold0	2087	NW_VBSM01002124.1	1632	42225688	42227320
Super_Scaffold0	2088	NW_VBSM01002125.1	1105	42228320	42229425
Super_Scaffold0	2089	NW_VBSM01002126.1	1110	42230425	42231535
Super_Scaffold0	2090	NW_VBSM01002127.1	1405	42232535	42233940
Super_Scaffold0	2091	NW_VBSM01002128.1	1333	42234940	42236273
Super_Scaffold0	2092	NW_VBSM01002129.1	1207	42237273	42238480
Super_Scaffold0	2093	NW_VBSM01002130.1	1067	42239480	42240547
Super_Scaffold0	2094	NW_VBSM01002131.1	1737	42241547	42243284
Super_Scaffold0	2095	NW_VBSM01002132.1	1770	42244284	42246054
Super_Scaffold0	2096	NW_VBSM01002133.1	1197	42247054	42248251
Super_Scaffold0	2097	NW_VBSM01002134.1	1901	42249251	42251152
Super_Scaffold0	2098	NW_VBSM01002135.1	2248	42252152	42254400
Super_Scaffold0	2099	NW_VBSM01002136.1	425938	42255400	42681338
Super_Scaffold0	2100	NW_VBSM01002137.1	1002	42682338	42683340
Super_Scaffold0	2101	NW_VBSM01002138.1	13181	42684340	42697521
Super_Scaffold0	2102	NW_VBSM01002139.1	1394	42698521	42699915
Super_Scaffold0	2103	NW_VBSM01002140.1	1145	42700915	42702060
Super_Scaffold0	2104	NW_VBSM01002141.1	1457	42703060	42704517
Super_Scaffold0	2105	NW_VBSM01002142.1	1130	42705517	42706647
Super_Scaffold0	2106	NW_VBSM01002143.1	1496	42707647	42709143
Super_Scaffold0	2107	NW_VBSM01002144.1	2634	42710143	42712777
Super_Scaffold0	2108	NW_VBSM01002145.1	1226	42713777	42715003
Super_Scaffold0	2109	NW_VBSM01002146.1	2784	42716003	42718787
Super_Scaffold0	2110	NW_VBSM01002147.1	1156	42719787	42720943
Super_Scaffold0	2111	NW_VBSM01002148.1	2642	42721943	42724585
Super_Scaffold0	2112	NW_VBSM01002149.1	311014	42725585	43036599
Super_Scaffold0	2113	NW_VBSM01002150.1	2206	43037599	43039805
Super_Scaffold0	2114	NW_VBSM01002151.1	4893	43040805	43045698
Super_Scaffold0	2115	NW_VBSM01002152.1	4225	43046698	43050923
Super_Scaffold0	2116	NW_VBSM01002154.1	1022	43051923	43052945
Super_Scaffold0	2117	NW_VBSM01002155.1	4573	43053945	43058518
Super_Scaffold0	2118	NW_VBSM01002156.1	1204	43059518	43060722
Super_Scaffold0	2119	NW_VBSM01002157.1	1343	43061722	43063065
Super_Scaffold0	2120	NW_VBSM01002158.1	4505	43064065	43068570
Super_Scaffold0	2121	NW_VBSM01002159.1	1738	43069570	43071308
Super_Scaffold0	2122	NW_VBSM01002160.1	1056	43072308	43073364
Super_Scaffold0	2123	NW_VBSM01002161.1	2275	43074364	43076639
Super_Scaffold0	2124	NW_VBSM01002162.1	1280	43077639	43078919
Super_Scaffold0	2125	NW_VBSM01002163.1	1069	43079919	43080988
Super_Scaffold0	2126	NW_VBSM01002164.1	7343	43081988	43089331
Super_Scaffold0	2127	NW_VBSM01002165.1	2030	43090331	43092361
Super_Scaffold0	2128	NW_VBSM01002166.1	1292	43093361	43094653
Super_Scaffold0	2129	NW_VBSM01002167.1	1605	43095653	43097258
Super_Scaffold0	2130	NW_VBSM01002168.1	1124	43098258	43099382
Super_Scaffold0	2131	NW_VBSM01002169.1	1080	43100382	43101462
Super_Scaffold0	2132	NW_VBSM01002170.1	1352	43102462	43103814
Super_Scaffold0	2133	NW_VBSM01002171.1	1149	43104814	43105963
Super_Scaffold0	2134	NW_VBSM01002172.1	1108	43106963	43108071
Super_Scaffold0	2135	NW_VBSM01002173.1	1197	43109071	43110268
Super_Scaffold0	2136	NW_VBSM01002174.1	1803	43111268	43113071
Super_Scaffold0	2137	NW_VBSM01002175.1	1116	43114071	43115187
Super_Scaffold0	2138	NW_VBSM01002176.1	1373	43116187	43117560
Super_Scaffold0	2139	NW_VBSM01002177.1	1224	43118560	43119784
Super_Scaffold0	2140	NW_VBSM01002178.1	113064	43120784	43233848
Super_Scaffold0	2141	NW_VBSM01002179.1	1316	43234848	43236164
Super_Scaffold0	2142	NW_VBSM01002180.1	1242	43237164	43238406
Super_Scaffold0	2143	NW_VBSM01002181.1	5849	43239406	43245255
Super_Scaffold0	2144	NW_VBSM01002182.1	1525	43246255	43247780
Super_Scaffold0	2145	NW_VBSM01002183.1	1541	43248780	43250321
Super_Scaffold0	2146	NW_VBSM01002184.1	1330	43251321	43252651
Super_Scaffold0	2147	NW_VBSM01002185.1	1385	43253651	43255036
Super_Scaffold0	2148	NW_VBSM01002186.1	3101	43256036	43259137
Super_Scaffold0	2149	NW_VBSM01002187.1	1353	43260137	43261490
Super_Scaffold0	2150	NW_VBSM01002188.1	1317	43262490	43263807
Super_Scaffold0	2151	NW_VBSM01002189.1	1093	43264807	43265900
Super_Scaffold0	2152	NW_VBSM01002190.1	1741	43266900	43268641
Super_Scaffold0	2153	NW_VBSM01002191.1	2408	43269641	43272049
Super_Scaffold0	2154	NW_VBSM01002192.1	2038	43273049	43275087
Super_Scaffold0	2155	NW_VBSM01002193.1	2067	43276087	43278154
Super_Scaffold0	2156	NW_VBSM01002194.1	111015	43279154	43390169
Super_Scaffold0	2157	NW_VBSM01002195.1	1019	43391169	43392188
Super_Scaffold0	2158	NW_VBSM01002196.1	1028	43393188	43394216
Super_Scaffold0	2159	NW_VBSM01002197.1	42306	43395216	43437522
Super_Scaffold0	2160	NW_VBSM01002198.1	1035	43438522	43439557
Super_Scaffold0	2161	NW_VBSM01002199.1	1491	43440557	43442048
Super_Scaffold0	2162	NW_VBSM01002200.1	1678	43443048	43444726
Super_Scaffold0	2163	NW_VBSM01002201.1	7363	43445726	43453089
Super_Scaffold0	2164	NW_VBSM01002202.1	1648	43454089	43455737
Super_Scaffold0	2165	NW_VBSM01002203.1	1356	43456737	43458093
Super_Scaffold0	2166	NW_VBSM01002204.1	1499	43459093	43460592
Super_Scaffold0	2167	NW_VBSM01002205.1	1019	43461592	43462611
Super_Scaffold0	2168	NW_VBSM01002206.1	3977	43463611	43467588
Super_Scaffold0	2169	NW_VBSM01002207.1	2593	43468588	43471181
Super_Scaffold0	2170	NW_VBSM01002208.1	3250	43472181	43475431
Super_Scaffold0	2171	NW_VBSM01002209.1	1133	43476431	43477564
Super_Scaffold0	2172	NW_VBSM01002210.1	2363	43478564	43480927
Super_Scaffold0	2173	NW_VBSM01002211.1	2367	43481927	43484294
Super_Scaffold0	2174	NW_VBSM01002212.1	2968	43485294	43488262
Super_Scaffold0	2175	NW_VBSM01002213.1	1231	43489262	43490493
Super_Scaffold0	2176	NW_VBSM01002214.1	1125	43491493	43492618
Super_Scaffold0	2177	NW_VBSM01002215.1	2983	43493618	43496601
Super_Scaffold0	2178	NW_VBSM01002216.1	1192	43497601	43498793
Super_Scaffold0	2179	NW_VBSM01002218.1	1476	43499793	43501269
Super_Scaffold0	2180	NW_VBSM01002219.1	1344	43502269	43503613
Super_Scaffold0	2181	NW_VBSM01002220.1	1351	43504613	43505964
Super_Scaffold0	2182	NW_VBSM01002221.1	1555	43506964	43508519
Super_Scaffold0	2183	NW_VBSM01002222.1	1978	43509519	43511497
Super_Scaffold0	2184	NW_VBSM01002224.1	1026	43512497	43513523
Super_Scaffold0	2185	NW_VBSM01002225.1	1200	43514523	43515723
Super_Scaffold0	2186	NW_VBSM01002226.1	1091	43516723	43517814
Super_Scaffold0	2187	NW_VBSM01002227.1	1011	43518814	43519825
Super_Scaffold0	2188	NW_VBSM01002228.1	1044	43520825	43521869
Super_Scaffold0	2189	NW_VBSM01002229.1	2071	43522869	43524940
Super_Scaffold0	2190	NW_VBSM01002230.1	1265	43525940	43527205
Super_Scaffold0	2191	NW_VBSM01002231.1	1111	43528205	43529316
Super_Scaffold0	2192	NW_VBSM01002232.1	1266	43530316	43531582
Super_Scaffold0	2193	NW_VBSM01002233.1	1098	43532582	43533680
Super_Scaffold0	2194	NW_VBSM01002234.1	1138	43534680	43535818
Super_Scaffold0	2195	NW_VBSM01002235.1	1105	43536818	43537923
Super_Scaffold0	2196	NW_VBSM01002236.1	1421	43538923	43540344
Super_Scaffold0	2197	NW_VBSM01002237.1	1392	43541344	43542736
Super_Scaffold0	2198	NW_VBSM01002238.1	1421	43543736	43545157
Super_Scaffold0	2199	NW_VBSM01002239.1	1037	43546157	43547194
Super_Scaffold0	2200	NW_VBSM01002240.1	1093	43548194	43549287
Super_Scaffold0	2201	NW_VBSM01002241.1	4563	43550287	43554850
Super_Scaffold0	2202	NW_VBSM01002242.1	1655	43555850	43557505
Super_Scaffold0	2203	NW_VBSM01002243.1	1357	43558505	43559862
Super_Scaffold0	2204	NW_VBSM01002244.1	1032	43560862	43561894
Super_Scaffold0	2205	NW_VBSM01002245.1	1237	43562894	43564131
Super_Scaffold0	2206	NW_VBSM01002246.1	1446	43565131	43566577
Super_Scaffold0	2207	NW_VBSM01002247.1	1191	43567577	43568768
Super_Scaffold0	2208	NW_VBSM01002248.1	1515	43569768	43571283
Super_Scaffold0	2209	NW_VBSM01002249.1	1223	43572283	43573506
Super_Scaffold0	2210	NW_VBSM01002250.1	1180	43574506	43575686
Super_Scaffold0	2211	NW_VBSM01002251.1	1431	43576686	43578117
Super_Scaffold0	2212	NW_VBSM01002252.1	1078	43579117	43580195
Super_Scaffold0	2213	NW_VBSM01002253.1	1444	43581195	43582639
Super_Scaffold0	2214	NW_VBSM01002254.1	1804	43583639	43585443
Super_Scaffold0	2215	NW_VBSM01002255.1	1000	43586443	43587443
Super_Scaffold0	2216	NW_VBSM01002256.1	1634	43588443	43590077
Super_Scaffold0	2217	NW_VBSM01002257.1	3899	43591077	43594976
Super_Scaffold0	2218	NW_VBSM01002258.1	2290	43595976	43598266
Super_Scaffold0	2219	NW_VBSM01002259.1	1235	43599266	43600501
Super_Scaffold0	2220	NW_VBSM01002260.1	1141	43601501	43602642
Super_Scaffold0	2221	NW_VBSM01002261.1	1008	43603642	43604650
Super_Scaffold0	2222	NW_VBSM01002262.1	1357	43605650	43607007
Super_Scaffold0	2223	NW_VBSM01002263.1	1178	43608007	43609185
Super_Scaffold0	2224	NW_VBSM01002264.1	1060	43610185	43611245
Super_Scaffold0	2225	NW_VBSM01002265.1	1395	43612245	43613640
Super_Scaffold0	2226	NW_VBSM01002266.1	1886	43614640	43616526
Super_Scaffold0	2227	NW_VBSM01002267.1	313250	43617526	43930776
Super_Scaffold0	2228	NW_VBSM01002268.1	1013	43931776	43932789
Super_Scaffold0	2229	NW_VBSM01002269.1	12151	43933789	43945940
Super_Scaffold0	2230	NW_VBSM01002270.1	1395	43946940	43948335
Super_Scaffold0	2231	NW_VBSM01002271.1	1640	43949335	43950975
Super_Scaffold0	2232	NW_VBSM01002272.1	1660	43951975	43953635
Super_Scaffold0	2233	NW_VBSM01002273.1	1749	43954635	43956384
Super_Scaffold0	2234	NW_VBSM01002274.1	1097	43957384	43958481
Super_Scaffold0	2235	NW_VBSM01002275.1	1589	43959481	43961070
Super_Scaffold0	2236	NW_VBSM01002276.1	25137	43962070	43987207
Super_Scaffold0	2237	NW_VBSM01002277.1	1633	43988207	43989840
Super_Scaffold0	2238	NW_VBSM01002278.1	1976	43990840	43992816
Super_Scaffold0	2239	NW_VBSM01002279.1	1020	43993816	43994836
Super_Scaffold0	2240	NW_VBSM01002280.1	1942	43995836	43997778
Super_Scaffold0	2241	NW_VBSM01002281.1	1017	43998778	43999795
Super_Scaffold0	2242	NW_VBSM01002282.1	1319	44000795	44002114
Super_Scaffold0	2243	NW_VBSM01002283.1	1612	44003114	44004726
Super_Scaffold0	2244	NW_VBSM01002284.1	1185	44005726	44006911
Super_Scaffold0	2245	NW_VBSM01002285.1	2197	44007911	44010108
Super_Scaffold0	2246	NW_VBSM01002286.1	1851	44011108	44012959
Super_Scaffold0	2247	NW_VBSM01002287.1	1076	44013959	44015035
Super_Scaffold0	2248	NW_VBSM01002288.1	1191	44016035	44017226
Super_Scaffold0	2249	NW_VBSM01002289.1	1878	44018226	44020104
Super_Scaffold0	2250	NW_VBSM01002290.1	1133	44021104	44022237
Super_Scaffold0	2251	NW_VBSM01002291.1	1093	44023237	44024330
Super_Scaffold0	2252	NW_VBSM01002292.1	1846	44025330	44027176
Super_Scaffold0	2253	NW_VBSM01002293.1	1202	44028176	44029378
Super_Scaffold0	2254	NW_VBSM01002294.1	1213	44030378	44031591
Super_Scaffold0	2255	NW_VBSM01002295.1	1039	44032591	44033630
Super_Scaffold0	2256	NW_VBSM01002296.1	1776	44034630	44036406
Super_Scaffold0	2257	NW_VBSM01002297.1	2248	44037406	44039654
Super_Scaffold0	2258	NW_VBSM01002298.1	1768	44040654	44042422
Super_Scaffold0	2259	NW_VBSM01002299.1	558378	44043422	44601800
Super_Scaffold0	2260	NW_VBSM01002300.1	2254	44602800	44605054
Super_Scaffold0	2261	NW_VBSM01002301.1	1054	44606054	44607108
Super_Scaffold0	2262	NW_VBSM01002302.1	1925	44608108	44610033
Super_Scaffold0	2263	NW_VBSM01002303.1	1027	44611033	44612060
Super_Scaffold0	2264	NW_VBSM01002304.1	1594	44613060	44614654
Super_Scaffold0	2265	NW_VBSM01002305.1	1270	44615654	44616924
Super_Scaffold0	2266	NW_VBSM01002306.1	4078	44617924	44622002
Super_Scaffold0	2267	NW_VBSM01002307.1	3063	44623002	44626065
Super_Scaffold0	2268	NW_VBSM01002308.1	17277	44627065	44644342
Super_Scaffold0	2269	NW_VBSM01002309.1	1219	44645342	44646561
Super_Scaffold0	2270	NW_VBSM01002310.1	1006	44647561	44648567
Super_Scaffold0	2271	NW_VBSM01002311.1	2457	44649567	44652024
Super_Scaffold0	2272	NW_VBSM01002312.1	2264	44653024	44655288
Super_Scaffold0	2273	NW_VBSM01002313.1	1802	44656288	44658090
Super_Scaffold0	2274	NW_VBSM01002314.1	3108	44659090	44662198
Super_Scaffold0	2275	NW_VBSM01002315.1	2650	44663198	44665848
Super_Scaffold0	2276	NW_VBSM01002316.1	1858	44666848	44668706
Super_Scaffold0	2277	NW_VBSM01002317.1	2616	44669706	44672322
Super_Scaffold0	2278	NW_VBSM01002318.1	1001	44673322	44674323
Super_Scaffold0	2279	NW_VBSM01002319.1	1123	44675323	44676446
Super_Scaffold0	2280	NW_VBSM01002320.1	1086	44677446	44678532
Super_Scaffold0	2281	NW_VBSM01002321.1	1365	44679532	44680897
Super_Scaffold0	2282	NW_VBSM01002322.1	1412	44681897	44683309
Super_Scaffold0	2283	NW_VBSM01002323.1	1679	44684309	44685988
Super_Scaffold0	2284	NW_VBSM01002324.1	1436	44686988	44688424
Super_Scaffold0	2285	NW_VBSM01002325.1	1604	44689424	44691028
Super_Scaffold0	2286	NW_VBSM01002326.1	2018	44692028	44694046
Super_Scaffold0	2287	NW_VBSM01002327.1	1042	44695046	44696088
Super_Scaffold0	2288	NW_VBSM01002328.1	1369	44697088	44698457
Super_Scaffold0	2289	NW_VBSM01002329.1	1242	44699457	44700699
Super_Scaffold0	2290	NW_VBSM01002330.1	1262	44701699	44702961
Super_Scaffold0	2291	NW_VBSM01002331.1	1805	44703961	44705766
Super_Scaffold0	2292	NW_VBSM01002332.1	1579	44706766	44708345
Super_Scaffold0	2293	NW_VBSM01002333.1	1347	44709345	44710692
Super_Scaffold0	2294	NW_VBSM01002334.1	1755	44711692	44713447
Super_Scaffold0	2295	NW_VBSM01002335.1	1457	44714447	44715904
Super_Scaffold0	2296	NW_VBSM01002336.1	1169	44716904	44718073
Super_Scaffold0	2297	NW_VBSM01002337.1	1081	44719073	44720154
Super_Scaffold0	2298	NW_VBSM01002338.1	1035	44721154	44722189
Super_Scaffold0	2299	NW_VBSM01002339.1	2436	44723189	44725625
Super_Scaffold0	2300	NW_VBSM01002340.1	2508	44726625	44729133
Super_Scaffold0	2301	NW_VBSM01002341.1	1579	44730133	44731712
Super_Scaffold0	2302	NW_VBSM01002342.1	1600	44732712	44734312
Super_Scaffold0	2303	NW_VBSM01002343.1	1196	44735312	44736508
Super_Scaffold0	2304	NW_VBSM01002344.1	1666	44737508	44739174
Super_Scaffold0	2305	NW_VBSM01002345.1	1024	44740174	44741198
Super_Scaffold0	2306	NW_VBSM01002346.1	1297	44742198	44743495
Super_Scaffold0	2307	NW_VBSM01002347.1	1044	44744495	44745539
Super_Scaffold0	2308	NW_VBSM01002348.1	1282	44746539	44747821
Super_Scaffold0	2309	NW_VBSM01002349.1	2026	44748821	44750847
Super_Scaffold0	2310	NW_VBSM01002351.1	1446	44751847	44753293
Super_Scaffold0	2311	NW_VBSM01002352.1	1047	44754293	44755340
Super_Scaffold0	2312	NW_VBSM01002353.1	2229	44756340	44758569
Super_Scaffold0	2313	NW_VBSM01002354.1	1031	44759569	44760600
Super_Scaffold0	2314	NW_VBSM01002355.1	3615	44761600	44765215
Super_Scaffold0	2315	NW_VBSM01002357.1	1579	44766215	44767794
Super_Scaffold0	2316	NW_VBSM01002358.1	1372	44768794	44770166
Super_Scaffold0	2317	NW_VBSM01002359.1	1060	44771166	44772226
Super_Scaffold0	2318	NW_VBSM01002360.1	1538	44773226	44774764
Super_Scaffold0	2319	NW_VBSM01002361.1	1004	44775764	44776768
Super_Scaffold0	2320	NW_VBSM01002362.1	1202	44777768	44778970
Super_Scaffold0	2321	NW_VBSM01002363.1	999927	44779970	45779897
Super_Scaffold0	2322	NW_VBSM01002364.1	1002	45780897	45781899
Super_Scaffold0	2323	NW_VBSM01002365.1	1031	45782899	45783930
Super_Scaffold0	2324	NW_VBSM01002366.1	1522	45784930	45786452
Super_Scaffold0	2325	NW_VBSM01002367.1	1227	45787452	45788679
Super_Scaffold0	2326	NW_VBSM01002368.1	1818	45789679	45791497
Super_Scaffold0	2327	NW_VBSM01002369.1	1576	45792497	45794073
Super_Scaffold0	2328	NW_VBSM01002370.1	1148	45795073	45796221
Super_Scaffold0	2329	NW_VBSM01002371.1	1398	45797221	45798619
Super_Scaffold0	2330	NW_VBSM01002372.1	1213	45799619	45800832
Super_Scaffold0	2331	NW_VBSM01002373.1	1213	45801832	45803045
Super_Scaffold0	2332	NW_VBSM01002374.1	1185	45804045	45805230
Super_Scaffold0	2333	NW_VBSM01002375.1	1270	45806230	45807500
Super_Scaffold0	2334	NW_VBSM01002376.1	1280	45808500	45809780
Super_Scaffold0	2335	NW_VBSM01002377.1	1171	45810780	45811951
Super_Scaffold0	2336	NW_VBSM01002378.1	1577	45812951	45814528
Super_Scaffold0	2337	NW_VBSM01002379.1	1155	45815528	45816683
Super_Scaffold0	2338	NW_VBSM01002380.1	1081	45817683	45818764
Super_Scaffold0	2339	NW_VBSM01002381.1	7967	45819764	45827731
Super_Scaffold0	2340	NW_VBSM01002382.1	1275	45828731	45830006
Super_Scaffold0	2341	NW_VBSM01002383.1	1158	45831006	45832164
Super_Scaffold0	2342	NW_VBSM01002384.1	2209	45833164	45835373
Super_Scaffold0	2343	NW_VBSM01002385.1	1018	45836373	45837391
Super_Scaffold0	2344	NW_VBSM01002386.1	1154	45838391	45839545
Super_Scaffold0	2345	NW_VBSM01002387.1	1024	45840545	45841569
Super_Scaffold0	2346	NW_VBSM01002388.1	1612	45842569	45844181
Super_Scaffold0	2347	NW_VBSM01002389.1	1503	45845181	45846684
Super_Scaffold0	2348	NW_VBSM01002390.1	1653	45847684	45849337
Super_Scaffold0	2349	NW_VBSM01002391.1	1136	45850337	45851473
Super_Scaffold0	2350	NW_VBSM01002392.1	1223	45852473	45853696
Super_Scaffold0	2351	NW_VBSM01002393.1	1764	45854696	45856460
Super_Scaffold0	2352	NW_VBSM01002394.1	1287	45857460	45858747
Super_Scaffold0	2353	NW_VBSM01002395.1	1922	45859747	45861669
Super_Scaffold0	2354	NW_VBSM01002396.1	3788	45862669	45866457
Super_Scaffold0	2355	NW_VBSM01002397.1	1209	45867457	45868666
Super_Scaffold0	2356	NW_VBSM01002398.1	1274	45869666	45870940
Super_Scaffold0	2357	NW_VBSM01002399.1	7344	45871940	45879284
Super_Scaffold0	2358	NW_VBSM01002400.1	1395	45880284	45881679
Super_Scaffold0	2359	NW_VBSM01002401.1	1469	45882679	45884148
Super_Scaffold0	2360	NW_VBSM01002402.1	1356	45885148	45886504
Super_Scaffold0	2361	NW_VBSM01002403.1	1280	45887504	45888784
Super_Scaffold0	2362	NW_VBSM01002404.1	1074	45889784	45890858
Super_Scaffold0	2363	NW_VBSM01002405.1	2006	45891858	45893864
Super_Scaffold0	2364	NW_VBSM01002406.1	1889	45894864	45896753
Super_Scaffold0	2365	NW_VBSM01002407.1	1035	45897753	45898788
Super_Scaffold0	2366	NW_VBSM01002408.1	5613	45899788	45905401
Super_Scaffold0	2367	NW_VBSM01002409.1	1290	45906401	45907691
Super_Scaffold0	2368	NW_VBSM01002410.1	1207	45908691	45909898
Super_Scaffold0	2369	NW_VBSM01002411.1	1065	45910898	45911963
Super_Scaffold0	2370	NW_VBSM01002412.1	8440	45912963	45921403
Super_Scaffold0	2371	NW_VBSM01002413.1	1557	45922403	45923960
